indice_tiempo,bolsa_g,burcap,merval,merval_arg,merval_25
2013-01-31,197267.7,11970.62,3462.42,2479.82,3486.52
2013-02-01,202304.2,12292.65,3531.46,2525.39,3557.25
2013-02-02,,,,,
2013-02-03,,,,,
2013-02-04,197189.1,11988.97,3428.69,2456.7,3451.19
2013-02-05,192811.7,11691.66,3357.9,2414.24,3375.91
2013-02-06,188861.3,11497.12,3290.01,2367.27,3303.06
2013-02-07,189867.9,11579.37,3302.97,2384.8,3320.18
2013-02-08,188417.2,11454.63,3279.96,2370.13,3300.17
2013-02-09,,,,,
2013-02-10,,,,,
2013-02-11,,,,,
2013-02-12,,,,,
2013-02-13,190161.4,11604.49,3307.8,2384.12,3325.24
2013-02-14,189769.1,11560.1,3303.79,2391.15,3326.88
2013-02-15,190547.0,11615.49,3295.42,2379.38,3320.22
2013-02-16,,,,,
2013-02-17,,,,,
2013-02-18,189092.4,11477.97,3264.0,2346.16,3291.54
2013-02-19,190056.4,11582.55,3268.77,2344.55,3293.15
2013-02-20,190056.4,11582.55,3268.77,2344.55,3293.15
2013-02-21,183837.9,11106.65,3124.37,2229.65,3148.74
2013-02-22,185279.3,11204.77,3140.38,2224.38,3162.47
2013-02-23,,,,,
2013-02-24,,,,,
2013-02-25,184547.8,11103.49,3124.64,2220.09,3147.0
2013-02-26,184138.8,11106.65,3119.61,2217.36,3139.84
2013-02-27,185852.7,11210.48,3158.92,2242.01,3179.15
2013-02-28,182443.0,10816.54,3048.55,2125.5,3075.73
2013-03-01,183779.4,10936.4,3099.71,2184.25,3129.95
2013-03-02,,,,,
2013-03-03,,,,,
2013-03-04,185299.2,11137.55,3140.3,2239.72,3167.83
2013-03-05,188503.8,11346.8,3193.15,2276.93,3222.32
2013-03-06,190311.1,11408.46,3233.53,2283.41,3259.08
2013-03-07,194975.0,11764.83,3328.19,2338.99,3349.89
2013-03-08,195363.7,11838.46,3324.89,2336.27,3347.23
2013-03-09,,,,,
2013-03-10,,,,,
2013-03-11,196681.7,11960.06,3359.79,2358.78,3378.0
2013-03-12,197536.3,12087.33,3386.49,2383.63,3401.73
2013-03-13,199074.5,12234.79,3461.19,2450.55,3475.36
2013-03-14,201997.2,12403.93,3499.25,2468.45,3511.18
2013-03-15,202019.0,12396.1,3488.76,2456.26,3503.17
2013-03-16,,,,,
2013-03-17,,,,,
2013-03-18,199246.2,12209.12,3446.55,2431.34,3460.58
2013-03-19,197818.3,12117.53,3419.26,2412.2,3432.96
2013-03-20,201528.9,12321.38,3485.13,2458.05,3501.06
2013-03-21,202018.9,12388.43,3489.99,2471.14,3504.46
2013-03-22,199482.9,12187.62,3430.17,2427.05,3448.25
2013-03-23,,,,,
2013-03-24,,,,,
2013-03-25,199209.0,12142.15,3404.9,2395.71,3422.5
2013-03-26,200085.4,12220.55,3417.32,2402.17,3433.94
2013-03-27,198283.3,12096.93,3380.78,2366.51,3396.37
2013-03-28,,,,,
2013-03-29,,,,,
2013-03-30,,,,,
2013-03-31,,,,,
2013-04-01,,,,,
2013-04-02,,,,,
2013-04-03,194882.4,11848.43,3305.97,2317.41,3323.76
2013-04-04,194799.3,11842.94,3297.13,2321.37,3322.55
2013-04-05,194545.4,11812.02,3312.8,2332.21,3337.31
2013-04-06,,,,,
2013-04-07,,,,,
2013-04-08,197972.2,12119.4,3379.39,2386.62,3402.04
2013-04-09,202831.4,12489.12,3474.78,2455.83,3492.45
2013-04-10,204235.0,12552.4,3462.73,2431.56,3483.57
2013-04-11,205919.9,12737.18,3487.72,2448.17,3505.63
2013-04-12,204642.2,12613.48,3463.49,2435.3,3484.83
2013-04-13,,,,,
2013-04-14,,,,,
2013-04-15,201913.3,12443.35,3403.12,2400.72,3425.93
2013-04-16,205409.3,12710.52,3473.4,2441.91,3490.68
2013-04-17,203381.8,12577.82,3425.03,2400.31,3440.07
2013-04-18,203212.3,12572.45,3413.86,2387.16,3428.94
2013-04-19,205019.6,12725.02,3444.49,2403.8,3457.96
2013-04-20,,,,,
2013-04-21,,,,,
2013-04-22,210653.6,13201.76,3530.4,2464.42,3538.71
2013-04-23,212158.9,13274.5,3569.25,2484.92,3577.64
2013-04-24,214398.9,13410.73,3603.42,2499.16,3609.28
2013-04-25,219246.4,13808.25,3685.62,2562.02,3687.72
2013-04-26,222497.4,14020.89,3734.24,2589.66,3735.96
2013-04-27,,,,,
2013-04-28,,,,,
2013-04-29,227997.2,14425.16,3814.72,2624.93,3813.0
2013-04-30,228743.2,14480.04,3845.94,2648.31,3841.91
2013-05-01,,,,,
2013-05-02,228003.3,14445.27,3843.16,2659.08,3838.62
2013-05-03,230388.0,14569.0,3888.1,2684.52,3882.52
2013-05-04,,,,,
2013-05-05,,,,,
2013-05-06,233135.8,14792.67,3948.4,2736.17,3943.09
2013-05-07,236074.1,14990.79,4066.48,2823.25,4056.93
2013-05-08,237190.8,15025.46,4038.23,2795.62,4034.75
2013-05-09,228469.7,14412.89,3863.19,2672.85,3864.34
2013-05-10,221009.1,13928.24,3712.51,2561.14,3715.21
2013-05-11,,,,,
2013-05-12,,,,,
2013-05-13,212340.9,13301.6,3581.78,2474.69,3585.4
2013-05-14,210124.4,13137.58,3510.11,2424.15,3522.74
2013-05-15,218944.1,13819.39,3720.91,2575.37,3724.84
2013-05-16,218148.8,13726.65,3706.71,2565.86,3709.62
2013-05-17,217030.2,13654.19,3694.74,2560.95,3693.61
2013-05-18,,,,,
2013-05-19,,,,,
2013-05-20,217003.4,13669.37,3674.86,2539.42,3671.22
2013-05-21,213644.8,13402.42,3637.76,2520.94,3632.99
2013-05-22,207940.0,13038.19,3547.74,2464.58,3541.61
2013-05-23,208134.7,13005.31,3557.55,2469.87,3556.17
2013-05-24,206140.3,12826.44,3509.72,2431.69,3511.59
2013-05-25,,,,,
2013-05-26,,,,,
2013-05-27,208229.6,13066.11,3530.91,2442.88,3527.12
2013-05-28,202149.6,12587.84,3421.56,2371.24,3423.4
2013-05-29,202496.5,12643.27,3474.06,2421.19,3472.82
2013-05-30,204705.4,12814.36,3514.6,2442.54,3511.34
2013-05-31,203767.4,12739.9,3489.43,2429.67,3488.44
2013-06-01,,,,,
2013-06-02,,,,,
2013-06-03,203856.9,12717.65,3485.97,2423.15,3485.22
2013-06-04,201408.4,12571.96,3442.47,2402.52,3444.83
2013-06-05,199823.2,12462.11,3423.19,2398.84,3425.37
2013-06-06,200840.7,12514.58,3450.8,2418.87,3454.71
2013-06-07,200316.8,12522.43,3449.68,2430.54,3452.54
2013-06-08,,,,,
2013-06-09,,,,,
2013-06-10,198394.9,12429.64,3413.77,2405.73,3413.63
2013-06-11,195124.8,12183.6,3342.63,2355.96,3344.34
2013-06-12,189747.3,11774.45,3237.06,2283.3,3239.12
2013-06-13,189514.1,11788.55,3244.04,2279.78,3244.0
2013-06-14,185958.5,11545.78,3199.92,2257.6,3200.94
2013-06-15,,,,,
2013-06-16,,,,,
2013-06-17,181872.1,11226.3,3100.35,2178.62,3103.54
2013-06-18,178989.5,10994.73,3047.99,2138.27,3049.66
2013-06-19,180282.9,11093.8,3070.86,2156.4,3074.6
2013-06-20,,,,,
2013-06-21,,,,,
2013-06-22,,,,,
2013-06-23,,,,,
2013-06-24,175845.0,10863.28,3021.16,2137.77,3022.63
2013-06-25,176771.3,10912.2,3013.15,2127.37,3016.73
2013-06-26,174739.8,10768.74,2966.51,2094.43,2971.04
2013-06-27,173600.9,10736.74,2941.08,2084.53,2946.39
2013-06-28,175063.6,10797.31,2976.27,2112.25,2987.16
2013-06-29,,,,,
2013-06-30,,,,,
2013-07-01,176153.0,10903.22,3019.82,2166.16,3034.28
2013-07-02,175897.8,10806.28,2994.08,2121.75,3005.01
2013-07-03,176634.6,10872.06,3023.05,2153.29,3034.3
2013-07-04,179578.3,11116.1,3096.11,2205.81,3105.8
2013-07-05,178962.4,11028.03,3063.69,2183.87,3078.22
2013-07-06,,,,,
2013-07-07,,,,,
2013-07-08,181946.4,11268.31,3127.66,2224.04,3137.83
2013-07-09,,,,,
2013-07-10,181741.3,11224.32,3127.22,2225.71,3137.34
2013-07-11,187807.6,11671.33,3232.07,2287.52,3238.61
2013-07-12,188035.8,11677.14,3226.38,2285.21,3228.42
2013-07-13,,,,,
2013-07-14,,,,,
2013-07-15,193984.1,12188.21,3348.98,2372.98,3343.07
2013-07-16,195569.5,12297.1,3394.28,2409.41,3387.32
2013-07-17,199259.1,12566.96,3475.7,2461.26,3464.55
2013-07-18,195291.8,12277.24,3376.89,2386.1,3371.1
2013-07-19,196255.4,12364.27,3410.14,2415.75,3400.98
2013-07-20,,,,,
2013-07-21,,,,,
2013-07-22,199225.7,12589.73,3450.45,2440.68,3439.95
2013-07-23,199818.2,12614.19,3462.06,2451.22,3456.26
2013-07-24,199592.7,12573.84,3463.48,2464.01,3461.9
2013-07-25,198934.6,12499.95,3426.44,2425.01,3427.09
2013-07-26,199385.4,12535.25,3423.19,2420.85,3427.34
2013-07-27,,,,,
2013-07-28,,,,,
2013-07-29,197792.3,12421.15,3384.17,2399.71,3389.89
2013-07-30,196381.2,12294.17,3336.74,2360.96,3344.77
2013-07-31,194992.1,12233.6,3357.86,2385.07,3362.51
2013-08-01,198288.2,12470.55,3431.79,2433.21,3432.23
2013-08-02,200721.1,12634.74,3458.79,2458.9,3464.53
2013-08-03,,,,,
2013-08-04,,,,,
2013-08-05,200619.9,12582.03,3453.13,2456.69,3463.6
2013-08-06,202408.4,12752.85,3469.23,2473.53,3478.29
2013-08-07,207428.8,13169.6,3546.29,2530.17,3551.29
2013-08-08,209317.5,13277.71,3582.23,2540.88,3585.36
2013-08-09,211545.2,13442.32,3615.11,2561.21,3618.52
2013-08-10,,,,,
2013-08-11,,,,,
2013-08-12,213368.2,13621.09,3668.83,2616.36,3670.32
2013-08-13,218520.8,14085.45,3764.31,2702.61,3763.13
2013-08-14,223731.1,14521.45,3883.24,2811.6,3877.29
2013-08-15,222861.4,14373.74,3865.11,2782.37,3857.41
2013-08-16,221542.4,14236.13,3815.29,2745.51,3809.91
2013-08-17,,,,,
2013-08-18,,,,,
2013-08-19,,,,,
2013-08-20,222027.8,14331.87,3850.73,2788.61,3839.78
2013-08-21,223030.3,14443.7,3852.43,2798.3,3838.64
2013-08-22,227126.1,14710.54,3943.48,2856.47,3927.63
2013-08-23,225945.5,14558.4,3903.21,2813.6,3892.66
2013-08-24,,,,,
2013-08-25,,,,,
2013-08-26,224409.4,14455.71,3897.4,2818.61,3890.57
2013-08-27,221388.8,14213.44,3848.02,2778.92,3842.64
2013-08-28,225670.1,14459.89,3925.31,2839.85,3926.13
2013-08-29,225308.6,14436.81,3922.35,2850.68,3923.62
2013-08-30,226987.2,14503.68,3935.89,2867.3,3947.14
2013-08-31,,,,,
2013-09-01,,,,,
2013-09-02,231497.2,14716.95,3974.53,2893.37,3996.22
2013-09-03,233789.8,14917.2,4056.35,2964.3,4063.35
2013-09-04,235951.9,15044.09,4094.92,2995.77,4100.89
2013-09-05,238411.1,15295.01,4175.82,3053.99,4172.9
2013-09-06,237029.6,15185.09,4181.58,3062.07,4179.6
2013-09-07,,,,,
2013-09-08,,,,,
2013-09-09,244768.6,15788.08,4368.36,3198.49,4357.85
2013-09-10,252407.5,16305.18,4502.04,3309.31,4488.76
2013-09-11,254004.2,16365.51,4516.73,3318.36,4510.54
2013-09-12,246600.7,15724.73,4394.75,3213.6,4388.28
2013-09-13,253265.8,16228.9,4494.93,3284.9,4487.63
2013-09-14,,,,,
2013-09-15,,,,,
2013-09-16,260733.9,16681.31,4647.45,3404.89,4646.44
2013-09-17,259279.6,16549.96,4631.85,3395.73,4630.32
2013-09-18,263616.2,16803.56,4732.12,3457.96,4729.42
2013-09-19,264050.4,16799.67,4768.71,3480.11,4764.59
2013-09-20,262130.0,16644.46,4754.93,3489.61,4757.27
2013-09-21,,,,,
2013-09-22,,,,,
2013-09-23,264430.2,16783.74,4892.65,3623.53,4899.07
2013-09-24,261775.7,16588.08,4815.58,3563.53,4823.03
2013-09-25,259714.9,16417.29,4798.45,3553.2,4798.34
2013-09-26,261748.4,16483.99,4838.54,3598.15,4834.52
2013-09-27,256959.1,16183.22,4730.14,3527.31,4726.68
2013-09-28,,,,,
2013-09-29,,,,,
2013-09-30,258046.2,16304.9,4783.77,3559.48,4776.46
2013-10-01,264249.5,16696.33,4906.52,3661.97,4904.68
2013-10-02,263860.6,16601.29,4869.8,3617.37,4872.4
2013-10-03,263050.7,16532.37,4866.55,3616.83,4866.3
2013-10-04,261028.4,16319.45,4855.47,3618.85,4856.28
2013-10-05,,,,,
2013-10-06,,,,,
2013-10-07,264962.2,16583.14,4923.96,3679.36,4923.84
2013-10-08,264964.2,16568.73,4925.69,3695.02,4934.5
2013-10-09,265516.4,16524.7,4946.42,3739.85,4968.56
2013-10-10,275780.7,17321.02,5165.46,3919.98,5179.53
2013-10-11,278920.2,17473.23,5241.88,4001.22,5259.76
2013-10-12,,,,,
2013-10-13,,,,,
2013-10-14,,,,,
2013-10-15,282933.8,17682.16,5285.28,4025.88,5307.9
2013-10-16,282884.4,17689.46,5256.79,3980.05,5271.0
2013-10-17,290428.0,18179.12,5386.17,4093.5,5416.46
2013-10-18,294316.8,18450.84,5465.85,4176.06,5501.77
2013-10-19,,,,,
2013-10-20,,,,,
2013-10-21,303331.8,19095.86,5662.26,4335.48,5698.31
2013-10-22,303882.6,19022.2,5616.31,4271.43,5655.98
2013-10-23,292470.2,18208.04,5363.47,4061.26,5393.42
2013-10-24,302142.0,18984.83,5641.57,4315.17,5666.59
2013-10-25,296902.7,18506.04,5526.29,4210.0,5559.56
2013-10-26,,,,,
2013-10-27,,,,,
2013-10-28,294148.6,18346.04,5470.71,4138.86,5500.47
2013-10-29,284310.0,17782.08,5218.36,3912.35,5239.54
2013-10-30,282035.6,17833.86,5226.53,3929.11,5255.62
2013-10-31,281415.0,17693.71,5165.09,3889.14,5208.18
2013-11-01,280423.4,17634.5,5094.67,3840.79,5151.12
2013-11-02,,,,,
2013-11-03,,,,,
2013-11-04,285563.1,18041.64,5223.41,3933.23,5278.07
2013-11-05,296319.3,18896.08,5505.47,4190.43,5551.17
2013-11-06,,,,,
2013-11-07,286935.9,18044.25,5304.12,4036.14,5353.26
2013-11-08,286059.1,17980.72,5294.18,4043.93,5349.31
2013-11-09,,,,,
2013-11-10,,,,,
2013-11-11,288062.6,18177.59,5401.45,4138.2,5444.92
2013-11-12,281443.5,17647.26,5272.22,4038.11,5320.37
2013-11-13,279763.6,17545.53,5244.11,4013.47,5291.26
2013-11-14,286955.8,18170.73,5467.65,4214.18,5503.89
2013-11-15,290236.9,18483.36,5572.33,4303.54,5597.15
2013-11-16,,,,,
2013-11-17,,,,,
2013-11-18,290401.9,18471.71,5552.17,4262.96,5576.37
2013-11-19,276312.8,17419.02,5188.28,3946.54,5217.25
2013-11-20,282029.9,17905.02,5362.0,4129.17,5384.95
2013-11-21,282478.6,17905.21,5395.07,4160.41,5423.05
2013-11-22,288251.8,18362.45,5529.54,4286.01,5559.98
2013-11-23,,,,,
2013-11-24,,,,,
2013-11-25,,,,,
2013-11-26,284336.4,18070.42,5696.21,4502.98,5709.14
2013-11-27,279818.7,17694.18,5601.17,4454.71,5619.49
2013-11-28,284686.1,18012.55,5734.2,4570.51,5756.13
2013-11-29,287678.9,18295.96,5718.68,4552.88,5742.26
2013-11-30,,,,,
2013-12-01,,,,,
2013-12-02,278386.1,17547.84,5530.88,4438.71,5558.13
2013-12-03,269943.8,16895.07,5291.01,4219.47,5323.49
2013-12-04,270094.5,16794.5,5310.55,4235.47,5349.66
2013-12-05,271151.1,16882.85,5324.36,4233.77,5362.1
2013-12-06,269898.5,16798.48,5331.28,4245.56,5366.12
2013-12-07,,,,,
2013-12-08,,,,,
2013-12-09,268519.6,16768.38,5334.17,4247.91,5358.13
2013-12-10,264304.0,16469.93,5224.24,4171.68,5256.85
2013-12-11,260199.6,16161.26,5186.32,4155.52,5219.11
2013-12-12,261596.9,16326.78,5223.31,4171.71,5238.09
2013-12-13,263497.0,16452.83,5258.27,4188.64,5273.9
2013-12-14,,,,,
2013-12-15,,,,,
2013-12-16,265603.7,16636.88,5380.89,4292.63,5381.74
2013-12-17,265395.3,16656.41,5422.83,4364.88,5416.79
2013-12-18,264687.2,16563.98,5411.19,4340.81,5404.59
2013-12-19,263772.2,16469.08,5356.94,4275.12,5353.79
2013-12-20,258595.4,16041.74,5264.78,4213.61,5270.34
2013-12-21,,,,,
2013-12-22,,,,,
2013-12-23,261167.7,16325.39,5351.29,4296.81,5346.7
2013-12-24,,,,,
2013-12-25,,,,,
2013-12-26,259944.3,16176.3,5279.56,4216.56,5277.17
2013-12-27,265483.4,16597.55,5400.16,4288.22,5390.71
2013-12-28,,,,,
2013-12-29,,,,,
2013-12-30,265324.6,16513.17,5391.03,4275.98,5382.21
2013-12-31,,,,,
2014-01-01,,,,,
2014-01-02,261257.8,16185.82,5320.65,4226.04,5320.39
2014-01-03,260164.8,16067.32,5382.05,4300.39,5394.75
2014-01-04,,,,,
2014-01-05,,,,,
2014-01-06,253841.2,15579.33,5283.03,4219.17,5305.89
2014-01-07,258436.9,16038.4,5353.97,4282.53,5359.89
2014-01-08,259474.0,16116.58,5388.9,4325.81,5395.15
2014-01-09,260305.6,16176.47,5375.09,4282.27,5379.18
2014-01-10,263566.6,16352.27,5490.88,4357.56,5483.74
2014-01-11,,,,,
2014-01-12,,,,,
2014-01-13,268722.0,16772.29,5570.99,4429.84,5561.48
2014-01-14,271456.3,16898.25,5560.08,4407.26,5555.61
2014-01-15,278532.3,17421.45,5687.39,4502.32,5681.99
2014-01-16,285666.4,17908.56,5833.21,4613.6,5826.69
2014-01-17,288274.1,18094.0,5858.77,4646.74,5858.96
2014-01-18,,,,,
2014-01-19,,,,,
2014-01-20,287938.3,18095.07,5919.39,4705.36,5918.29
2014-01-21,288068.0,18099.25,5840.17,4632.54,5838.99
2014-01-22,292348.2,18406.2,5896.67,4637.96,5888.7
2014-01-23,295564.0,18443.61,5771.76,4446.87,5757.87
2014-01-24,286234.0,17769.92,5545.21,4280.07,5534.97
2014-01-25,,,,,
2014-01-26,,,,,
2014-01-27,284025.9,17687.59,5605.35,4347.44,5578.51
2014-01-28,287324.2,18005.1,5660.97,4396.98,5631.79
2014-01-29,290408.9,18104.65,5659.41,4370.72,5643.47
2014-01-30,300052.0,18803.77,5857.86,4518.29,5835.9
2014-01-31,309834.0,19468.52,6018.65,4624.04,5994.31
2014-02-01,,,,,
2014-02-02,,,,,
2014-02-03,311078.0,19455.14,6086.74,4685.44,6065.02
2014-02-04,312514.4,19556.02,6138.2,4743.94,6110.8
2014-02-05,302567.2,18777.09,5924.08,4594.99,5904.92
2014-02-06,300437.0,18609.87,5881.68,4541.97,5860.72
2014-02-07,286687.8,17622.01,5585.0,4331.16,5570.84
2014-02-08,,,,,
2014-02-09,,,,,
2014-02-10,281517.8,17171.23,5407.4,4165.64,5399.99
2014-02-11,289911.2,17829.02,5636.27,4336.18,5610.23
2014-02-12,298039.7,18522.49,5884.21,4575.36,5846.8
2014-02-13,300791.3,18765.32,5937.38,4622.38,5889.49
2014-02-14,304048.8,19092.62,6070.6,4780.51,6025.81
2014-02-15,,,,,
2014-02-16,,,,,
2014-02-17,302807.8,19035.31,6151.74,4879.55,6114.19
2014-02-18,301575.4,18949.22,6092.96,4824.98,6053.24
2014-02-19,296831.3,18596.43,5956.59,4731.89,5929.25
2014-02-20,297155.8,18653.06,5976.19,4754.8,5945.66
2014-02-21,293380.6,18364.2,5914.82,4726.24,5897.22
2014-02-22,,,,,
2014-02-23,,,,,
2014-02-24,294037.2,18441.49,5982.48,4785.05,5952.76
2014-02-25,288570.9,18044.62,5852.45,4672.72,5823.58
2014-02-26,288130.0,18065.08,5826.58,4663.77,5796.62
2014-02-27,286294.5,17949.91,5771.72,4617.88,5743.26
2014-02-28,285091.1,17786.48,5784.39,4637.82,5762.08
2014-03-01,,,,,
2014-03-02,,,,,
2014-03-03,,,,,
2014-03-04,,,,,
2014-03-05,283974.9,17738.31,5749.77,4605.01,5724.29
2014-03-06,288728.9,18102.19,5909.0,4747.06,5875.77
2014-03-07,288529.2,18128.95,5880.84,4744.3,5851.63
2014-03-08,,,,,
2014-03-09,,,,,
2014-03-10,285120.2,17861.17,5789.98,4660.08,5764.25
2014-03-11,284451.7,17737.2,5754.38,4613.5,5723.55
2014-03-12,282237.8,17537.3,5713.3,4581.86,5696.64
2014-03-13,280086.3,17365.45,5658.04,4537.88,5641.69
2014-03-14,282157.3,17545.56,5747.12,4626.57,5731.18
2014-03-15,,,,,
2014-03-16,,,,,
2014-03-17,282592.2,17644.88,5762.69,4651.17,5746.43
2014-03-18,286747.3,18028.23,5883.48,4749.22,5854.26
2014-03-19,287112.2,18068.25,5866.99,4712.32,5829.31
2014-03-20,291199.3,18357.72,5965.11,4778.31,5930.63
2014-03-21,294849.3,18650.81,6086.82,4895.13,6051.56
2014-03-22,,,,,
2014-03-23,,,,,
2014-03-24,,,,,
2014-03-25,299595.8,19000.02,6194.41,4960.18,6142.88
2014-03-26,296806.5,18720.42,6134.95,4929.04,6097.92
2014-03-27,296295.3,18676.3,6191.84,4986.49,6153.74
2014-03-28,296981.5,18862.88,6198.58,4983.79,6151.27
2014-03-29,,,,,
2014-03-30,,,,,
2014-03-31,304237.6,19432.78,6373.82,5134.74,6325.36
2014-04-01,307472.7,19607.97,6440.65,5200.83,6392.96
2014-04-02,307472.7,19607.97,6440.65,5200.83,6392.96
2014-04-03,307986.7,19613.15,6498.24,5266.09,6450.53
2014-04-04,304109.1,19302.78,6386.85,5174.14,6349.62
2014-04-05,,,,,
2014-04-06,,,,,
2014-04-07,307021.6,19425.28,6444.3,5206.3,6404.24
2014-04-08,308964.9,19518.95,6487.31,5264.01,6465.51
2014-04-09,309096.9,19522.15,6475.99,5261.44,6471.47
2014-04-10,312531.3,19864.24,6498.35,5305.64,6516.68
2014-04-11,312058.4,19850.78,6468.57,5260.11,6483.14
2014-04-12,,,,,
2014-04-13,,,,,
2014-04-14,309810.3,19646.31,6398.31,5195.65,6409.11
2014-04-15,306712.5,19389.48,6316.44,5126.15,6327.31
2014-04-16,310307.5,19676.13,6449.87,5233.34,6450.51
2014-04-17,,,,,
2014-04-18,,,,,
2014-04-19,,,,,
2014-04-20,,,,,
2014-04-21,310609.6,19691.24,6452.99,5234.18,6452.59
2014-04-22,314982.2,20059.62,6609.57,5401.89,6612.48
2014-04-23,319562.7,20403.82,6704.3,5499.89,6720.13
2014-04-24,319868.8,20309.11,6728.15,5510.45,6734.3
2014-04-25,316110.8,19977.41,6557.29,5345.99,6580.19
2014-04-26,,,,,
2014-04-27,,,,,
2014-04-28,327493.0,20863.47,6790.62,5529.06,6806.93
2014-04-29,328665.6,20949.57,6827.58,5541.69,6833.47
2014-04-30,327213.8,20839.02,6782.01,5538.93,6792.83
2014-05-01,,,,,
2014-05-02,,,,,
2014-05-03,,,,,
2014-05-04,,,,,
2014-05-05,332960.3,21218.49,6888.35,5638.08,6897.17
2014-05-06,333032.9,21008.86,6813.48,5545.91,6832.91
2014-05-07,335209.2,21251.57,6921.64,5646.57,6920.08
2014-05-08,328732.2,20659.35,6814.54,5553.06,6820.11
2014-05-09,328636.1,20761.13,6846.69,5596.57,6837.73
2014-05-10,,,,,
2014-05-11,,,,,
2014-05-12,328842.8,20640.9,6843.32,5578.87,6833.92
2014-05-13,330659.2,20684.03,6866.93,5591.77,6857.66
2014-05-14,333894.3,20788.13,6900.49,5596.68,6900.27
2014-05-15,330671.9,20516.57,6784.4,5490.44,6788.73
2014-05-16,336131.6,20882.07,6878.73,5568.3,6888.1
2014-05-17,,,,,
2014-05-18,,,,,
2014-05-19,348400.9,21776.22,7156.31,5781.35,7159.22
2014-05-20,350444.2,21962.9,7218.46,5845.51,7224.32
2014-05-21,352490.9,22062.93,7261.07,5896.18,7294.81
2014-05-22,356764.9,22343.56,7374.81,6013.05,7452.2
2014-05-23,362667.4,22806.62,7446.85,6070.75,7523.95
2014-05-24,,,,,
2014-05-25,,,,,
2014-05-26,365174.5,22885.72,7533.36,6147.78,7636.71
2014-05-27,367875.8,23027.02,7571.62,6154.06,7679.42
2014-05-28,370972.7,23107.88,7665.43,6250.65,7794.45
2014-05-29,377702.0,23646.25,7815.59,6415.09,7951.28
2014-05-30,373628.1,23355.65,7712.23,6351.65,7871.73
2014-05-31,,,,,
2014-06-01,,,,,
2014-06-02,370003.3,23077.21,7678.23,6341.19,7830.0
2014-06-03,372452.3,23347.1,7708.8,6370.1,7842.11
2014-06-04,370333.8,23256.27,7695.48,6375.54,7810.3
2014-06-05,377899.8,23795.26,7835.18,6501.24,7947.6
2014-06-06,381704.2,24018.58,7913.87,6530.85,8041.71
2014-06-07,,,,,
2014-06-08,,,,,
2014-06-09,394295.8,24908.08,8291.81,6872.28,8405.53
2014-06-10,387957.7,24451.48,8157.96,6771.41,8242.36
2014-06-11,382688.6,23990.15,8077.65,6675.9,8170.27
2014-06-12,382955.2,24050.95,8066.51,6662.12,8172.72
2014-06-13,381792.9,23944.19,8047.37,6647.48,8164.61
2014-06-14,,,,,
2014-06-15,,,,,
2014-06-16,351688.4,21918.5,7235.11,5847.78,7300.29
2014-06-17,359006.2,22479.67,7507.1,6069.04,7548.69
2014-06-18,366594.1,23018.0,7727.67,6290.2,7783.96
2014-06-19,352483.3,21999.26,7347.64,5951.25,7394.84
2014-06-20,,,,,
2014-06-21,,,,,
2014-06-22,,,,,
2014-06-23,376032.5,23860.51,7985.11,6618.54,8051.41
2014-06-24,375899.1,23846.33,7912.54,6554.1,7979.89
2014-06-25,378603.3,24135.81,7982.72,6643.31,8052.32
2014-06-26,375163.2,23988.35,7820.5,6480.44,7879.99
2014-06-27,377837.9,24149.51,7905.1,6535.56,7962.97
2014-06-28,,,,,
2014-06-29,,,,,
2014-06-30,376028.9,23984.25,7887.33,6537.61,7950.78
2014-07-01,381959.6,24373.99,8060.01,6730.83,8141.98
2014-07-02,386290.7,24635.11,8155.23,6831.09,8242.78
2014-07-03,387065.5,24643.58,8146.09,6793.1,8220.43
2014-07-04,386784.5,24637.31,8141.7,6767.81,8211.24
2014-07-05,,,,,
2014-07-06,,,,,
2014-07-07,386753.1,24663.58,8151.95,6801.4,8227.56
2014-07-08,390605.6,24907.44,8321.04,6989.6,8406.56
2014-07-09,,,,,
2014-07-10,401750.8,25802.62,8699.73,7385.54,8779.58
2014-07-11,406122.7,26238.41,8822.08,7489.3,8891.65
2014-07-12,,,,,
2014-07-13,,,,,
2014-07-14,407454.0,26324.75,8840.21,7493.85,8895.78
2014-07-15,399926.9,25714.17,8625.28,7283.52,8684.7
2014-07-16,398251.8,25565.1,8548.47,7200.38,8612.22
2014-07-17,390950.8,25061.87,8341.79,7005.69,8395.1
2014-07-18,402661.5,25949.29,8661.75,7311.53,8714.42
2014-07-19,,,,,
2014-07-20,,,,,
2014-07-21,390409.1,25040.54,8423.66,7061.79,8471.18
2014-07-22,386939.3,24741.9,8332.29,6942.82,8375.39
2014-07-23,379416.1,24125.1,8138.37,6773.01,8189.35
2014-07-24,380784.6,24236.6,8232.63,6873.94,8277.68
2014-07-25,368392.9,23358.11,7922.92,6565.29,7959.4
2014-07-26,,,,,
2014-07-27,,,,,
2014-07-28,366888.4,23302.34,7844.56,6447.43,7864.98
2014-07-29,386392.2,24849.28,8356.95,6959.01,8384.68
2014-07-30,407688.7,26237.15,8937.62,7565.08,8978.46
2014-07-31,379925.7,24181.36,8187.99,6881.61,8224.96
2014-08-01,386012.1,24655.98,8326.92,6990.66,8368.78
2014-08-02,,,,,
2014-08-03,,,,,
2014-08-04,385977.1,24582.24,8321.41,6962.37,8359.54
2014-08-05,375842.3,23745.34,8063.39,6681.16,8095.47
